student_id,gender,class_level,age,attendance_pct,avg_marks,previous_failures,family_income_monthly,distance_to_school_km,guardian_education,single_parent,sibling_dropout,mobile_available,internet_access,scholarship,midday_meal,study_hours_per_day,health_risk,school_engagement_score,teacher_feedback_score,disciplinary_incidents,dropout_flag
7759,Male,7,11,75.5,65.4,0,32000,0.1,Graduate,0,0,1,0,0,0,7.3,High,41.7,50.2,0,0
7760,Female,6,13,83.3,68.0,2,8100,3.8,Higher Secondary,0,0,0,0,0,1,2.4,High,54.7,39.2,0,0
7761,Male,8,14,79.0,78.3,0,7200,1.5,No Schooling,1,0,0,0,0,1,3.7,Low,54.5,35.5,0,0
7762,Female,8,13,73.6,71.6,1,5300,6.6,No Schooling,0,0,1,0,0,0,7.0,Low,28.1,44.3,0,0
7763,Male,10,15,72.5,62.9,0,6200,0.9,Primary,0,1,0,0,1,1,6.0,High,43.5,22.9,0,0
7764,Male,7,11,57.6,98.5,1,5800,5.4,Primary,0,0,1,0,0,1,4.3,Low,40.5,24.9,1,0
7765,Female,6,11,83.0,71.6,1,6500,6.2,Graduate,0,0,1,0,1,1,8.0,Low,61.7,22.0,0,0
7766,Male,7,11,89.7,99.7,0,7000,1.1,Primary,0,0,0,0,0,1,7.6,Low,55.0,73.7,1,0
7767,Female,7,14,77.5,34.8,4,6500,1.5,Secondary,1,0,0,0,0,1,3.5,Medium,33.3,12.9,0,1
7768,Male,8,13,76.7,87.5,3,3600,0.9,No Schooling,0,0,0,0,1,1,4.4,Low,51.2,22.5,1,0
7769,Female,7,13,81.1,61.1,0,7800,1.1,Secondary,0,0,0,0,1,1,5.4,Medium,56.9,15.2,0,0
7770,Female,8,15,95.0,58.9,0,9300,2.5,Higher Secondary,0,0,1,0,0,1,6.0,Medium,27.5,23.1,0,0
7771,Male,10,17,65.6,54.3,0,13300,0.6,Primary,0,1,0,0,0,1,2.9,Low,41.4,26.1,0,0
7772,Male,7,12,97.0,74.6,0,16500,4.4,Primary,0,0,0,0,0,1,1.2,Low,51.1,78.0,1,0
7773,Male,9,13,62.0,34.9,1,6200,4.8,Secondary,0,0,1,0,0,0,6.0,High,32.0,22.3,0,0
7774,Female,7,13,87.2,36.5,0,9800,0.4,No Schooling,0,1,0,0,0,0,4.9,Low,32.7,29.3,0,1
7775,Female,9,16,78.7,43.4,1,13000,2.4,Primary,0,0,1,0,0,0,3.5,Low,40.9,28.2,1,1
7776,Male,7,12,77.8,72.5,1,5200,0.7,Primary,1,1,0,0,1,0,2.7,Low,34.0,27.7,0,0
7777,Male,8,12,63.6,11.0,0,9000,2.8,No Schooling,0,0,0,0,1,1,3.0,Medium,12.7,25.0,0,0
7778,Female,7,13,90.5,93.9,0,9700,0.6,Graduate,0,0,1,0,1,0,5.4,High,59.1,44.8,0,0
7779,Male,6,12,90.4,100.0,0,3000,1.1,Primary,1,0,1,0,0,1,4.3,Medium,35.2,34.6,0,0
7780,Female,7,11,69.6,59.1,0,7700,2.7,Primary,1,0,1,0,0,1,1.4,Low,42.8,39.3,0,0
7781,Female,6,10,92.8,91.5,0,8500,0.7,No Schooling,0,0,1,0,0,1,6.9,Low,47.1,29.5,1,0
7782,Male,10,16,78.2,47.3,0,4800,3.6,Graduate,0,0,0,0,0,0,5.2,Medium,63.8,38.7,0,0
7783,Male,7,11,88.8,63.5,0,14900,0.3,Secondary,0,0,1,0,0,1,7.0,Low,28.4,43.6,0,0
7784,Male,10,14,78.8,71.4,0,26200,2.1,No Schooling,0,0,1,0,1,1,4.9,Low,30.9,64.7,0,0
7785,Male,8,13,63.6,46.8,0,9900,0.7,Secondary,0,0,0,1,0,1,3.6,Low,36.2,54.6,0,0
7786,Female,7,12,46.4,67.0,1,3400,6.3,Primary,0,0,0,0,1,1,5.1,Low,25.8,49.9,0,1
7787,Female,7,14,88.1,100.0,1,6700,2.5,Higher Secondary,0,0,1,0,0,1,6.4,High,43.8,45.4,0,0
7788,Female,6,11,58.9,40.6,0,4200,0.7,No Schooling,0,0,0,0,0,1,2.1,High,47.0,28.1,1,0
7789,Female,10,17,81.7,91.1,0,32200,2.8,Primary,0,0,1,0,1,1,3.9,Low,54.3,17.9,0,0
7790,Male,6,12,79.6,56.4,0,5400,0.2,Secondary,0,0,0,0,0,1,3.8,Medium,38.0,20.9,0,0
7791,Female,10,15,81.3,53.5,1,8900,1.1,No Schooling,1,0,0,0,0,1,6.1,High,26.3,33.8,0,0
7792,Male,6,12,81.0,35.1,0,16900,0.9,Higher Secondary,0,1,0,0,1,1,3.8,Low,18.4,19.4,0,0
7793,Male,7,11,77.1,0.0,0,4400,0.3,Higher Secondary,0,0,1,0,0,1,0.0,Low,32.1,6.4,0,0
7794,Male,6,13,84.1,15.0,1,4700,1.3,Primary,1,0,0,0,0,1,1.6,Low,39.2,26.2,0,1
7795,Female,9,14,69.2,86.9,0,18500,7.6,Higher Secondary,0,0,1,0,0,1,4.8,Medium,37.9,36.9,1,0
7796,Female,8,15,96.4,90.9,0,18100,2.1,Primary,0,0,0,1,1,0,6.5,Low,54.4,43.4,0,0
7797,Male,10,16,90.9,62.2,0,4000,0.1,Secondary,0,0,0,0,0,0,4.5,Low,49.8,46.5,0,0
7798,Female,7,12,63.5,81.6,3,3900,0.4,No Schooling,0,0,0,1,0,1,6.1,Low,42.2,47.8,0,0
7799,Male,6,11,65.9,9.3,0,11800,0.3,Primary,0,0,1,1,0,1,1.9,Medium,12.3,6.2,0,1
7800,Male,9,13,83.4,61.3,0,11700,2.2,No Schooling,0,0,0,0,0,1,2.8,Low,49.4,41.4,0,0
7801,Male,8,14,83.2,57.2,0,5300,0.6,Secondary,1,0,0,0,1,0,5.5,Low,55.2,27.5,0,0
7802,Female,10,14,71.6,76.9,0,9600,0.2,Secondary,0,0,0,0,0,0,7.7,Low,30.6,20.7,0,1
7803,Male,7,13,90.0,100.0,1,3600,1.9,No Schooling,0,0,1,0,0,1,5.3,Low,42.1,41.0,0,0
7804,Male,9,13,94.5,58.1,0,11300,1.6,Higher Secondary,0,0,1,0,0,1,2.5,Medium,43.1,45.2,1,0
7805,Male,6,10,90.2,71.0,0,9400,0.9,Secondary,1,0,0,0,0,0,5.2,Low,36.0,19.1,0,0
7806,Female,10,14,79.8,89.8,0,3000,0.2,No Schooling,0,0,0,1,0,1,7.7,Medium,50.0,51.7,1,0
7807,Female,6,10,75.5,100.0,0,6100,0.3,Higher Secondary,0,0,1,0,1,1,6.4,Low,35.3,46.6,0,0
7808,Male,10,17,79.0,92.5,5,6300,4.1,Primary,0,0,1,0,0,1,6.5,Low,34.5,25.0,0,0
7809,Female,6,13,95.6,52.9,2,12300,0.4,No Schooling,0,0,1,0,0,1,1.2,Low,46.8,25.0,1,0
7810,Male,9,16,88.1,88.8,0,3900,0.4,No Schooling,1,0,0,0,1,1,4.6,Low,51.9,35.6,0,0
7811,Male,10,16,64.1,39.2,1,17200,0.3,Graduate,1,0,1,0,0,1,4.1,Low,25.8,15.8,0,0
7812,Female,10,14,86.4,86.2,0,8200,2.1,Secondary,0,0,0,0,1,1,3.9,Low,34.5,41.6,0,1
7813,Female,8,15,85.9,73.6,1,16500,8.3,Graduate,0,0,0,0,0,1,4.5,Low,25.9,41.7,0,1
7814,Male,7,14,68.1,32.2,3,3000,0.8,Graduate,0,0,0,1,0,0,2.5,Medium,33.6,17.1,0,1
7815,Female,10,14,95.0,100.0,0,9600,0.4,Primary,1,0,1,0,0,1,4.8,Low,44.2,36.8,0,0
7816,Male,8,15,88.4,97.3,1,8900,5.1,Primary,1,0,0,0,1,1,6.7,Low,49.6,79.5,1,0
7817,Female,8,15,84.4,75.4,0,9200,1.7,Secondary,1,0,0,0,0,1,5.9,Low,47.9,0.0,1,0
7818,Female,7,12,74.7,75.5,0,10100,2.3,Primary,0,0,0,0,0,1,6.8,Low,53.2,73.7,2,0
7819,Female,8,14,81.0,48.3,0,9600,2.8,No Schooling,0,0,0,1,0,1,4.7,Medium,57.0,29.4,1,0
7820,Male,7,14,69.9,71.1,0,3000,3.3,Primary,0,0,0,0,0,1,3.6,Low,44.3,32.8,0,0
7821,Female,9,14,91.4,100.0,0,25500,0.7,No Schooling,0,1,0,1,0,1,6.8,Medium,40.1,43.3,1,0
7822,Female,6,13,86.8,100.0,1,5100,0.1,Primary,0,0,0,0,1,1,6.2,Medium,42.6,48.9,0,0
7823,Male,7,12,91.2,61.0,0,5300,1.5,Primary,0,0,1,0,0,1,5.5,High,38.8,19.9,0,0
7824,Male,10,17,81.3,31.3,1,8400,2.9,No Schooling,0,0,0,0,1,0,4.8,Low,17.3,39.0,1,1
7825,Female,8,12,89.0,62.3,1,11300,0.8,Secondary,0,0,0,0,0,1,2.4,Medium,40.5,39.6,0,0
7826,Male,10,16,87.1,73.4,0,3200,3.9,Primary,1,0,0,0,0,1,4.8,High,25.7,36.5,1,0
7827,Female,7,13,83.9,67.2,1,3000,0.8,Higher Secondary,0,0,0,0,0,0,5.6,Medium,26.5,36.5,0,0
7828,Male,8,13,85.5,69.4,0,22700,2.1,Graduate,1,0,1,1,0,1,4.5,Low,41.6,38.3,0,0
7829,Female,8,13,79.6,75.1,0,6300,0.6,No Schooling,0,0,0,1,1,1,6.2,Low,40.4,33.4,1,0
7830,Male,7,11,68.0,81.5,0,10000,0.3,Graduate,0,0,0,0,0,1,2.3,Low,14.9,13.6,1,0
7831,Female,9,15,71.8,30.8,3,4000,3.3,Primary,0,0,1,0,0,1,1.8,Low,33.9,19.9,0,1
7832,Female,6,13,90.8,44.4,0,25000,4.2,No Schooling,1,0,1,1,0,1,4.8,Medium,61.6,18.8,0,0
7833,Male,8,14,65.9,33.6,0,14500,3.6,Primary,0,0,1,0,0,0,1.3,Low,64.3,17.7,0,0
7834,Female,6,11,70.9,57.4,0,5500,4.5,Primary,1,0,1,0,0,1,4.1,Low,44.5,16.4,0,0
7835,Female,8,14,73.8,100.0,2,23700,0.6,Primary,0,0,1,0,0,1,4.4,High,45.3,39.0,0,0
7836,Male,10,15,96.3,97.1,0,12900,1.0,No Schooling,0,0,0,0,0,0,8.0,Low,51.6,36.8,0,0
7837,Male,6,13,81.7,11.8,1,14300,0.3,Secondary,0,0,0,0,1,0,0.0,Low,24.9,11.8,1,0
7838,Female,8,13,73.3,82.5,0,15100,0.9,Graduate,0,0,1,0,0,1,5.0,Low,40.5,38.3,0,0
7839,Female,8,14,63.9,35.5,0,6200,10.1,Higher Secondary,0,0,1,1,0,1,2.9,Low,53.2,18.8,0,1
7840,Male,9,14,96.2,84.1,1,28600,0.5,Higher Secondary,0,0,1,0,0,1,5.2,Low,58.8,16.1,0,0
7841,Female,6,13,77.8,61.3,1,27700,0.1,Secondary,0,0,0,0,0,1,3.6,Low,29.9,8.8,0,0
7842,Male,7,11,63.1,50.5,0,28400,1.5,Graduate,0,0,0,0,0,1,4.1,Medium,41.3,23.4,0,0
7843,Male,9,15,79.9,42.4,1,3000,1.2,No Schooling,0,0,0,0,0,1,3.5,Medium,13.6,7.7,0,1
7844,Female,8,15,89.2,62.5,2,8300,1.5,Secondary,0,0,0,0,1,1,3.7,Low,31.4,23.6,0,1
7845,Male,9,14,69.4,66.3,0,10500,4.7,Primary,0,0,1,0,1,1,3.0,Low,37.8,35.3,0,1
7846,Male,7,13,88.7,48.7,0,6500,1.5,Secondary,1,0,0,0,1,1,3.3,Low,31.9,3.0,0,0
7847,Male,10,15,75.8,90.4,1,8200,10.8,Higher Secondary,0,0,1,0,0,1,7.9,Low,35.8,34.5,1,0
7848,Male,6,11,66.1,66.2,2,7900,5.9,Primary,0,0,0,0,0,0,4.3,Low,44.1,18.2,0,0
7849,Male,6,13,81.9,67.5,2,20800,0.6,Primary,0,1,1,1,0,0,3.3,Medium,55.6,24.2,1,0
7850,Female,8,13,96.1,61.5,1,18900,0.2,Higher Secondary,0,0,1,0,1,0,2.0,Medium,24.2,38.3,0,0
7851,Female,8,12,80.0,94.1,0,10400,1.0,Secondary,1,0,1,1,0,1,4.5,Medium,59.3,70.9,0,0
7852,Female,9,15,69.9,75.6,0,11100,1.6,Higher Secondary,0,0,1,0,1,1,2.4,Low,41.4,55.2,0,0
7853,Female,7,12,78.8,100.0,3,8300,0.5,Primary,0,0,0,0,0,0,3.6,Medium,43.4,29.2,0,1
7854,Male,7,14,80.4,39.9,1,33200,0.5,Primary,1,0,1,1,0,0,2.0,Medium,26.3,10.9,0,0
7855,Male,9,13,82.4,53.5,0,10600,15.0,Primary,0,0,1,0,0,1,2.1,Low,34.8,52.5,1,0
7856,Female,7,14,81.0,40.3,0,27600,4.7,Secondary,1,0,1,0,0,1,2.8,Medium,25.3,3.5,1,0
7857,Male,9,15,86.4,77.1,0,16100,2.5,Secondary,0,1,0,0,0,1,5.5,Low,39.4,38.3,0,0
7858,Male,9,16,87.4,43.9,3,12300,2.7,Primary,0,0,1,1,0,1,4.5,Low,25.0,23.9,0,0
7859,Female,6,11,77.0,40.2,0,3000,3.8,Secondary,1,0,1,1,0,1,1.5,Low,36.6,24.1,0,0
7860,Female,9,14,74.2,45.6,2,19300,0.6,No Schooling,0,0,0,0,0,1,5.8,Medium,39.3,38.0,0,0
7861,Female,10,15,82.4,24.6,1,3000,0.1,Higher Secondary,0,0,1,0,0,1,4.2,High,24.7,16.8,1,0
7862,Male,9,16,96.4,33.4,0,7100,0.6,Primary,0,1,0,0,1,1,2.6,Low,25.3,16.8,0,0
7863,Male,6,10,81.6,57.6,3,3100,1.2,No Schooling,0,0,0,0,0,1,3.4,Low,44.3,22.3,0,0
7864,Male,8,14,76.6,100.0,0,16200,1.4,Graduate,0,0,1,0,1,1,6.2,Low,44.6,44.4,0,0
7865,Female,10,15,86.4,77.0,0,6100,4.7,Higher Secondary,0,0,0,0,0,1,5.4,Low,52.0,50.8,1,0
7866,Male,8,14,65.3,64.3,1,12900,1.8,Primary,0,0,0,0,0,1,5.3,Low,46.2,21.0,0,0
7867,Male,7,14,65.4,81.7,3,3000,5.3,Secondary,0,0,1,0,0,1,2.8,High,34.0,27.0,0,1
7868,Male,6,12,83.0,71.6,0,15300,0.9,Secondary,0,0,0,0,1,1,3.1,High,29.1,26.6,0,0
7869,Female,9,13,82.6,56.2,0,14600,0.5,Secondary,1,0,0,1,0,1,3.5,Medium,56.4,27.5,0,0
7870,Female,9,14,71.7,33.5,0,4000,0.5,Primary,0,0,0,0,0,1,2.6,High,37.2,25.2,2,0
7871,Male,10,14,86.3,44.9,3,5600,1.0,Primary,0,1,1,0,0,1,3.7,Low,9.9,22.8,1,1
7872,Male,10,15,81.5,85.6,2,20800,0.4,Higher Secondary,1,0,1,0,0,1,4.3,High,22.3,42.4,0,0
7873,Male,7,11,80.7,70.1,4,9900,0.8,Primary,0,0,0,0,1,0,6.0,Low,44.1,42.5,0,1
7874,Male,8,14,87.2,79.9,2,14800,4.5,Graduate,0,0,1,0,0,1,4.5,Medium,37.6,26.8,0,0
7875,Female,6,12,80.7,80.9,0,3000,3.0,Higher Secondary,1,0,0,0,0,1,7.4,Low,37.6,26.5,2,0
7876,Male,6,11,81.4,59.1,0,7300,8.6,Primary,0,0,0,0,0,1,3.0,Medium,37.6,27.7,0,0
7877,Female,6,13,59.3,23.2,1,16800,1.7,Primary,0,1,0,0,0,1,3.5,Medium,40.1,14.5,0,1
7878,Female,10,16,82.8,54.7,3,4900,0.7,No Schooling,1,0,0,0,0,1,3.5,Low,41.2,21.7,1,1
7879,Female,6,12,88.0,66.7,0,5200,2.4,Secondary,0,0,1,1,0,1,3.9,Low,50.0,39.8,0,0
7880,Female,8,13,79.1,65.7,0,8100,0.9,Primary,0,0,0,0,1,0,2.3,Medium,21.2,25.0,0,0
7881,Male,8,13,77.1,66.0,2,4800,11.4,Secondary,0,1,0,0,0,1,3.6,High,49.0,23.0,0,1
7882,Male,7,13,83.2,36.9,0,22100,0.1,Secondary,0,1,1,0,0,1,0.8,Low,37.9,27.2,0,0
7883,Male,8,15,88.7,73.7,1,13500,4.1,Primary,1,0,0,0,1,1,3.6,Medium,46.2,29.7,0,0
7884,Female,6,13,90.4,10.0,0,8100,0.2,Primary,0,0,0,1,0,1,3.9,Low,33.5,58.9,1,0
7885,Male,7,14,90.1,59.0,1,35700,2.9,Graduate,0,0,0,0,0,1,4.9,Low,47.5,33.5,0,0
7886,Male,8,12,85.4,96.4,1,7500,2.1,Secondary,0,0,1,0,0,0,6.4,High,46.4,24.1,0,0
7887,Male,9,16,65.7,95.8,0,11600,0.2,Primary,0,0,0,0,1,1,6.1,High,30.6,51.2,0,0
7888,Male,9,13,81.4,58.8,0,4300,0.3,Primary,0,0,0,1,0,1,2.2,Medium,33.5,22.1,1,0
7889,Female,10,14,67.5,48.5,1,8000,8.4,Secondary,0,0,1,0,0,1,6.4,Low,34.2,32.8,0,0
7890,Female,7,13,91.9,54.2,3,13400,2.7,Higher Secondary,0,1,1,1,0,0,5.9,Low,51.5,26.8,0,0
7891,Female,6,11,65.5,37.3,0,13000,1.8,Secondary,0,0,1,0,1,1,4.2,Low,36.4,30.2,0,1
7892,Female,7,11,71.5,63.3,0,4400,4.9,Secondary,0,0,1,0,0,1,1.1,Low,33.2,24.8,1,0
7893,Male,10,14,68.1,45.8,2,3300,4.2,No Schooling,1,0,0,0,1,1,2.8,Low,35.1,21.3,0,0
7894,Male,6,10,89.6,56.3,0,8700,1.4,Higher Secondary,0,0,1,0,0,1,3.0,Medium,37.8,38.6,0,0
7895,Male,6,11,54.7,36.6,0,10800,0.6,Secondary,0,1,0,0,0,0,1.1,High,9.4,11.8,3,0
7896,Female,10,16,81.9,80.7,0,3000,6.4,Primary,0,0,1,1,0,1,4.8,Low,21.5,27.0,2,0
7897,Female,10,16,93.0,84.1,1,37200,0.9,Secondary,0,0,1,1,0,1,5.1,Low,57.6,45.7,0,0
7898,Male,6,10,80.8,37.5,0,10200,0.7,Secondary,0,1,1,1,0,1,3.1,Low,21.5,18.9,0,0
7899,Female,9,13,72.9,71.8,0,3000,0.8,No Schooling,0,1,0,1,1,0,2.4,Medium,52.6,54.7,0,0
7900,Male,7,13,95.2,92.2,0,11000,3.9,No Schooling,0,1,1,0,0,1,5.5,Medium,64.5,25.2,0,0
7901,Male,8,15,69.9,54.6,1,3000,0.1,No Schooling,1,1,1,0,0,1,4.9,Medium,25.9,31.1,1,1
7902,Female,8,12,82.6,60.6,0,4000,5.2,Primary,0,0,0,0,1,1,2.5,Low,34.3,28.1,1,0
7903,Female,10,15,79.6,54.0,0,11300,5.0,Primary,0,0,1,0,0,1,3.3,Low,62.9,33.0,1,0
7904,Female,6,10,78.3,76.1,1,3400,2.5,Primary,0,0,0,0,0,1,5.0,Low,48.9,12.0,1,0
7905,Female,9,14,83.6,81.3,0,4200,0.5,Graduate,1,1,1,0,1,1,3.6,Low,37.2,25.8,0,0
7906,Male,6,11,82.8,80.6,2,14900,1.4,Primary,1,0,1,0,0,1,5.9,Low,31.4,59.3,0,0
7907,Female,8,12,75.6,36.0,3,7600,11.3,Graduate,1,0,0,0,0,1,1.1,Medium,63.3,42.1,0,1
7908,Female,9,16,71.0,76.3,0,6000,1.3,Primary,1,0,0,0,0,1,1.9,Medium,30.1,25.3,0,0
7909,Male,9,16,84.0,46.8,0,7200,6.9,Higher Secondary,0,0,0,0,0,1,6.1,Medium,49.2,27.9,0,0
7910,Male,10,16,84.4,69.2,0,26900,1.5,Graduate,0,0,1,0,0,1,3.4,Low,35.3,21.1,0,0
7911,Female,9,16,83.2,69.4,2,14700,1.0,Secondary,1,0,0,0,0,0,3.9,Low,23.2,30.8,0,0
7912,Male,9,14,78.9,74.4,0,3100,2.4,No Schooling,0,0,1,0,0,1,1.6,Low,37.1,29.1,0,0
7913,Male,7,14,94.8,36.8,0,23300,0.5,Secondary,0,1,1,0,0,0,5.1,Medium,23.5,35.3,1,0
7914,Female,10,15,91.4,52.8,4,6100,3.3,Primary,0,0,0,1,0,1,4.2,High,37.7,25.1,0,0
7915,Female,8,13,72.8,62.1,1,7700,1.0,Higher Secondary,1,0,0,0,0,1,1.9,Low,44.2,25.8,0,0
7916,Female,7,13,70.4,64.6,0,4100,0.5,No Schooling,0,0,1,0,0,1,3.2,Low,44.1,30.3,1,0
7917,Female,8,14,82.1,81.9,3,5900,11.3,Graduate,0,0,1,0,1,1,4.6,Low,40.9,51.2,0,0
7918,Male,7,13,83.9,92.7,0,9300,1.0,Higher Secondary,0,0,0,0,0,1,3.5,Low,64.1,32.6,0,0
7919,Female,8,15,82.2,55.6,0,8600,0.2,Higher Secondary,0,0,1,0,1,1,2.4,Medium,39.2,34.9,0,0
7920,Male,7,12,90.3,65.1,0,27300,3.4,Higher Secondary,0,0,1,1,1,1,5.8,Low,49.1,35.7,0,0
7921,Female,7,13,74.8,79.7,1,3700,1.0,Primary,0,0,0,0,0,0,4.0,Low,67.5,40.7,0,0
7922,Male,10,14,94.3,74.7,1,7300,7.4,No Schooling,1,0,0,0,0,1,4.9,Medium,45.6,51.9,0,0
7923,Female,10,14,97.8,36.1,0,3000,3.6,Graduate,0,0,1,0,1,1,3.0,Medium,30.1,35.0,0,0
7924,Female,8,13,72.2,75.2,2,5400,1.8,Higher Secondary,0,0,1,0,0,1,4.0,High,52.5,40.2,1,0
7925,Female,10,16,90.0,63.7,0,16800,1.1,Primary,0,0,1,0,0,1,2.8,Low,35.0,34.7,0,0
7926,Male,7,13,83.5,72.0,0,23300,4.1,Secondary,0,0,0,0,1,1,5.2,Low,25.3,35.4,0,0
7927,Male,7,11,88.5,53.7,3,24700,6.6,No Schooling,0,0,0,0,0,1,1.6,Low,47.8,28.7,1,1
7928,Male,10,17,80.1,69.5,0,6200,14.1,Primary,0,1,0,0,1,1,4.6,Low,30.4,39.8,0,0
7929,Male,9,15,74.1,53.6,0,6500,1.5,Secondary,0,0,0,0,1,1,4.5,High,38.3,30.1,0,0
7930,Female,9,15,89.7,100.0,0,4100,1.3,Higher Secondary,1,0,0,0,1,1,6.3,Low,55.4,51.4,0,0
7931,Male,7,13,84.7,48.5,1,7100,0.1,No Schooling,0,0,1,0,0,0,1.7,Low,61.5,14.4,0,0
7932,Female,7,13,84.5,50.1,0,18500,0.4,No Schooling,0,0,1,0,1,0,1.3,Low,33.3,35.9,0,0
7933,Male,6,11,89.5,100.0,0,14500,0.2,Secondary,0,0,0,0,0,1,7.3,Low,46.6,59.8,0,0
7934,Male,10,15,75.8,82.8,0,5700,0.9,Secondary,0,0,0,0,0,1,6.8,Medium,35.8,49.7,0,0
7935,Female,7,11,72.1,63.1,2,6500,14.0,Primary,0,0,1,0,0,1,3.7,Low,59.4,29.1,0,1
7936,Male,8,14,77.4,48.8,0,6600,0.7,Primary,0,0,0,0,0,1,1.9,Low,41.5,31.2,0,0
7937,Male,6,10,88.8,47.0,1,5500,0.4,Primary,0,0,0,0,1,1,2.8,Low,27.4,39.6,1,0
7938,Male,9,15,94.3,57.9,0,9500,2.4,Secondary,0,0,0,0,0,1,2.3,Medium,30.6,58.4,0,0
7939,Male,7,12,84.1,37.7,1,13600,3.0,Primary,0,0,0,0,0,0,3.1,Low,51.4,39.2,0,0
7940,Female,9,13,74.2,58.7,0,40600,0.5,No Schooling,0,1,1,0,0,1,4.2,Low,52.6,15.9,0,0
7941,Male,8,13,81.1,53.1,1,8200,0.8,Graduate,0,0,1,0,1,1,3.9,Low,23.6,34.6,1,0
7942,Male,6,13,75.0,48.6,1,13200,0.1,Higher Secondary,1,0,1,0,1,1,2.6,Low,29.6,20.4,0,0
7943,Female,6,12,93.6,100.0,4,4000,2.0,No Schooling,0,0,0,0,1,1,6.0,Medium,50.9,36.5,1,0
7944,Male,6,11,76.7,29.5,1,8700,6.7,No Schooling,0,0,0,0,0,1,1.9,Medium,16.0,10.6,2,0
7945,Female,9,14,86.9,79.7,3,7300,3.5,Secondary,0,1,0,1,0,1,2.7,Low,61.5,35.3,0,1
7946,Male,10,16,85.0,72.0,3,12900,2.7,Graduate,0,1,0,0,1,1,6.6,Low,48.1,34.8,0,0
7947,Female,7,11,94.8,73.7,0,11400,1.1,No Schooling,0,0,0,0,0,1,3.8,Low,49.1,20.7,0,0
7948,Male,8,14,97.5,80.3,0,13100,4.6,Secondary,0,0,0,0,0,1,2.4,Low,28.0,11.9,0,0
7949,Male,7,11,72.3,78.0,0,7400,0.5,Secondary,0,0,1,0,0,1,5.6,Low,47.0,30.2,0,0
7950,Female,10,17,88.6,88.3,0,6400,1.5,No Schooling,0,0,0,0,0,0,7.1,Low,41.7,36.7,0,0
7951,Female,10,16,86.0,79.9,1,3500,3.0,Secondary,0,0,0,0,1,1,4.2,Medium,31.8,42.0,0,0
7952,Female,9,13,87.6,26.5,0,9400,0.1,No Schooling,0,0,0,0,1,1,2.1,Low,31.6,23.6,1,1
7953,Female,6,11,93.6,100.0,3,7600,8.4,Primary,0,1,1,1,1,1,6.8,Medium,47.8,45.7,0,1
7954,Male,8,15,93.7,98.2,1,21100,6.0,No Schooling,0,1,1,0,0,1,8.0,High,43.1,44.6,0,1
7955,Female,10,17,74.3,100.0,0,7200,0.7,Primary,0,0,1,1,1,0,5.9,High,33.6,27.1,0,0
7956,Female,7,11,65.5,27.0,2,5600,0.6,Secondary,1,0,0,0,0,1,1.2,Low,11.9,20.0,0,1
7957,Male,9,14,93.1,64.4,1,12100,6.4,No Schooling,0,0,1,0,0,1,3.6,Medium,37.3,27.8,0,0
7958,Male,10,14,81.2,68.8,0,3100,0.2,Higher Secondary,0,0,0,0,1,1,4.1,High,29.4,38.3,0,0
7959,Male,9,14,91.2,74.8,3,9900,0.2,No Schooling,1,0,1,0,1,1,2.3,Low,56.1,33.4,0,0
7960,Female,8,15,74.4,62.2,0,5200,2.4,Secondary,1,0,1,0,0,1,3.4,High,36.7,49.4,0,0
7961,Male,8,14,93.6,81.2,0,3500,5.7,Secondary,1,0,0,0,1,1,2.2,Low,33.6,38.5,0,0
7962,Male,10,15,80.0,41.0,2,8900,0.3,Primary,1,0,0,0,0,1,4.8,Medium,38.6,29.8,0,0
7963,Female,7,12,80.6,80.3,1,3000,3.0,Primary,0,0,0,1,0,1,2.0,Low,26.4,28.9,1,0
7964,Female,10,16,88.1,83.2,0,12100,2.4,Secondary,0,0,1,0,1,1,5.5,Medium,47.4,54.7,1,0
7965,Male,8,14,66.0,35.8,0,8600,3.2,Secondary,0,0,0,0,0,0,1.1,Low,42.9,32.4,0,0
7966,Female,9,14,75.6,34.8,3,5300,0.2,No Schooling,0,0,1,0,0,1,1.6,Low,35.2,20.2,0,0
7967,Male,10,15,68.2,57.1,0,15700,1.1,No Schooling,0,0,0,0,1,1,2.7,Low,40.8,50.1,0,0
7968,Female,8,15,56.8,35.9,1,11600,0.8,Primary,0,0,0,1,0,0,1.7,Medium,12.8,18.9,0,0
7969,Male,7,13,80.7,63.9,0,3300,0.1,No Schooling,0,0,0,1,1,1,7.7,Medium,37.4,22.6,0,0
7970,Male,6,13,91.0,72.8,2,12300,4.8,Secondary,0,0,1,1,0,0,5.4,Medium,51.9,45.5,1,0
7971,Female,9,16,95.1,85.4,0,11600,2.2,No Schooling,0,0,0,0,0,0,6.1,Medium,36.5,26.1,0,0
7972,Male,8,13,82.9,36.0,1,5900,7.3,Secondary,0,0,1,0,0,1,3.7,Low,17.1,20.2,1,1
7973,Female,7,14,69.1,45.9,5,6900,0.3,Secondary,0,0,1,0,0,1,3.1,Low,39.0,17.9,2,1
7974,Male,10,17,94.9,81.2,1,25600,0.5,Secondary,0,0,1,0,0,1,4.0,Medium,41.6,41.8,0,0
7975,Female,10,14,81.0,49.6,0,10800,3.5,No Schooling,1,0,1,0,1,0,2.2,Low,39.7,24.9,0,0
7976,Female,10,14,44.5,27.3,0,3400,7.4,No Schooling,0,0,1,0,0,0,3.1,Low,43.1,32.8,2,0
